New Approach for Conversational Agent Definition by Non-Programmers - A Visual Domain-Specific Language.,IEEE Access
Weld Bead Detection Based on 3D Geometric Features and Machine Learning Approaches.,IEEE Access
Scalable Hardware-Based On-Board Processing for Run-Time Adaptive Lossless Hyperspectral Compression.,IEEE Access
Clasp-Knife Model of Muscle Spasticity for Simulation of Robot-Human Interaction.,IEEE Access
Design, Implementation and Control of an Improved Hybrid Pneumatic-Electric Actuator for Robot Arms.,IEEE Access
Adaptive Interaction Controller for Compliant Robot Base Applications.,IEEE Access
A PARAFAC Decomposition Algorithm for DOA Estimation in Colocated MIMO Radar With Imperfect Waveforms.,IEEE Access
A Survey on Biometric Authentication - Toward Secure and Privacy-Preserving Identification.,IEEE Access
Beamforming and Resource Allocation for a Multi-Pair Wireless Powered Two-Way Relay Network With Fairness.,IEEE Access
Towards Optimizing WLANs Power Saving - Novel Context-Aware Network Traffic Classification Based on a Machine Learning Approach.,IEEE Access
Low Cross-Polarization, High-Isolation Microstrip Patch Antenna Array for Multi-Mission Applications.,IEEE Access
Efficient Calculation of Minimum Distance Between Capsules and Its Use in Robotics.,IEEE Access
A Comprehensive Review of Enhancements and Prospects of Fast Handovers for Mobile IPv6 Protocol.,IEEE Access
Illumination-Aware Multi-Task GANs for Foreground Segmentation.,IEEE Access
Blockchain for AI - Review and Open Research Challenges.,IEEE Access
IPSO Task Scheduling Algorithm for Large Scale Data in Cloud Computing Environment.,IEEE Access
AMOGA - A Static-Dynamic Model Generation Strategy for Mobile Apps Testing.,IEEE Access
An Asymptotic Ensemble Learning Framework for Big Data Analysis.,IEEE Access
Intelligent EMG Pattern Recognition Control Method for Upper-Limb Multifunctional Prostheses - Advances, Current Challenges, and Future Prospects.,IEEE Access
Design and Application of Project-Based Learning Methodologies for Small Groups Within Computer Fundamentals Subjects.,IEEE Access
Aligning Business Processes With the Services Layer Using a Semantic Approach.,IEEE Access
Multi-Scale Context Attention Network for Stereo Matching.,IEEE Access
GrEDeL - A Knowledge Graph Embedding Based Method for Drug Discovery From Biomedical Literatures.,IEEE Access
Using Deep Convolutional Neural Network for Emotion Detection on a Physiological Signals Dataset (AMIGOS).,IEEE Access
A Graph-Theory-Based Method for Topological and Dimensional Representation of Planar Mechanisms as a Computational Tool for Engineering Design.,IEEE Access
Generating Synthetic Missing Data - A Review by Missing Mechanism.,IEEE Access
Sensing Platform for Two-Phase Flow Studies.,IEEE Access
An Efficient Neighbor Discovery Scheme for Mobile WSN.,IEEE Access
dSPACE Controller-Based Enhanced Piezoelectric Energy Harvesting System Using PI-Lightning Search Algorithm.,IEEE Access
Error Analysis of a Near-Field Reconstruction Technique Based on Plane Wave Spectrum Expansion for Power Density Assessment Above 6 GHz.,IEEE Access
Riemannian Optimal Model Reduction of Stable Linear Systems.,IEEE Access
Credibility Evaluation of Twitter-Based Event Detection by a Mixing Analysis of Heterogeneous Data.,IEEE Access
Prediction of Electroencephalogram Time Series With Electro-Search Optimization Algorithm Trained Adaptive Neuro-Fuzzy Inference System.,IEEE Access
Hierarchical Facial Age Estimation Using Gaussian Process Regression.,IEEE Access
Multipath and Doppler Characterization of an Electromagnetic Environment by Massive MDT Measurements From 3G and 4G Mobile Terminals.,IEEE Access
A Distributed Power System Control Architecture for Improved Distribution System Resiliency.,IEEE Access
Determination of Radiation Pressure in Acoustic Levitation by Optical Acoustic-Field Measurement.,IEEE Access
The Minimization of Public Facilities With Enhanced Genetic Algorithms Using War Elimination.,IEEE Access
A Novel Wide, Dual-and Triple-Band Frequency Reconfigurable Butler Matrix Based on Transmission Line Resonators.,IEEE Access
On the Outage Probability and Power Control of D2D Underlaying NOMA UAV-Assisted Networks.,IEEE Access
Exploring Social Media Network Landscape of Post-Soviet Space.,IEEE Access
Security of Functionally Obfuscated DSP Core Against Removal Attack Using SHA-512 Based Key Encryption Hardware.,IEEE Access
Vocal Effort Based Speaking Style Conversion Using Vocoder Features and Parallel Learning.,IEEE Access
Measuring Performance Through Enterprise Resource Planning System Implementation.,IEEE Access
Student Outcomes Assessment Methodology for ABET Accreditation - A Case Study of Computer Science and Computer Information Systems Programs.,IEEE Access
Wiretap TDMA Networks With Energy-Harvesting Rechargeable-Battery Buffered Sources.,IEEE Access
Analysis and Evaluation of Random Access Transmission for UAV-Assisted Vehicular-to-Infrastructure Communications.,IEEE Access
The Role of Big Data Predictive Analytics and Radio Frequency Identification in the Pharmaceutical Industry.,IEEE Access
Channel Constrained Multiple Selective Retransmissions for OFDM System - BER and Throughput Analysis.,IEEE Access
Time Barrier-Based Emergency Message Dissemination in Vehicular Ad-hoc Networks.,IEEE Access
Chip Power Scaling in Recent CMOS Technology Nodes.,IEEE Access
Quantification of Productivity of the Brands on Social Media With Respect to Their Responsiveness.,IEEE Access
Radio Source Localization in Multipath Channels Using EM Lens Assisted Massive Antennas Arrays.,IEEE Access
Neural Network Based Brain Tumor Detection Using Wireless Infrared Imaging Sensor.,IEEE Access
Robust Median Filtering Forensics Using Image Deblocking and Filtered Residual Fusion.,IEEE Access
A Review of Ant Colony Optimization Based Methods for Detecting Epistatic Interactions.,IEEE Access
Collaborative Learning for Answer Selection in Question Answering.,IEEE Access
Domain-Specific Chinese Word Segmentation Based on Bi-Directional Long-Short Term Memory Model.,IEEE Access
A Low Power Cryptography Solution Based on Chaos Theory in Wireless Sensor Nodes.,IEEE Access
Secure and Reliable Resource Allocation and Caching in Aerial-Terrestrial Cloud Networks (ATCNs).,IEEE Access
FPGA-Based Accelerators of Deep Learning Networks for Learning and Classification - A Review.,IEEE Access
Nearest Centroid Neighbor Based Sparse Representation Classification for Finger Vein Recognition.,IEEE Access
Extracting Centerlines From Dual-Line Roads Using Superpixel Segmentation.,IEEE Access
LPI-KTASLP - Prediction of LncRNA-Protein Interaction by Semi-Supervised Link Learning With Multivariate Information.,IEEE Access
The NMHSS Iterative Method for the Standard Lyapunov Equation.,IEEE Access
Golay Code Based Bit Mismatch Mitigation for Wireless Channel Impulse Response Based Secrecy Generation.,IEEE Access
Suppressing Sidelobe Level of the Planar Antenna Array in Wireless Power Transmission.,IEEE Access
Modeling Stochastic Overload Delay in a Reliability-Based Transit Assignment Model.,IEEE Access
Tree-Search-Based Any-Time Time-Optimal Path-Constrained Trajectory Planning With Inadmissible Island Constraints.,IEEE Access
Enhanced Association With Supervoxels in Multiple Hypothesis Tracking.,IEEE Access
Learning Robust Auto-Encoders With Regularizer for Linearity and Sparsity.,IEEE Access
Controllable Sparse Antenna Array for Adaptive Beamforming.,IEEE Access
Performance Analysis for User-Centric Dense Networks With mmWave.,IEEE Access
An Enabling Multi-Operation Branch-Line Coupler.,IEEE Access
Sparse Recovery With Block Multiple Measurement Vectors Algorithm.,IEEE Access
A 1-D Tightly Coupled Dipole Array for Broadband mmWave Communication.,IEEE Access
Revenue Model of Supply Chain by Internet of Things Technology.,IEEE Access
Design and Hardware Implementation Considerations of Modified Multilevel Cascaded H-Bridge Inverter for Photovoltaic System.,IEEE Access
Three-Parallel Co-Prime Polarization Sensitive Array for 2-D DOA and Polarization Estimation via Sparse Representation.,IEEE Access
Interference Mitigation for 5G Millimeter-Wave Communications.,IEEE Access
Ultralightweight Mutual Authentication RFID Protocol for Blockchain Enabled Supply Chains.,IEEE Access
On the Inter-Departure Times in M/D̃/1/Bon Queue With Queue-Length Dependent Service and Deterministic/Exponential Vacations.,IEEE Access
Categorical Variable Segmentation Model for Software Development Effort Estimation.,IEEE Access
Parallel Implementation of Reinforcement Learning Q-Learning Technique for FPGA.,IEEE Access
Decision Provenance - Harnessing Data Flow for Accountable Systems.,IEEE Access
Neo-Bedside Monitoring Device for Integrated Neonatal Intensive Care Unit (iNICU).,IEEE Access
Moment-Based Approach for Statistical and Simulative Analysis of Turbulent Atmospheric Channels in FSO Communication.,IEEE Access
OFDM Modulated PNC in V2X Communications - An ICI-Aware Approach Against CFOs and Time-Frequency-Selective Channels.,IEEE Access
Internet of Smart City Objects - A Distributed Framework for Service Discovery and Composition.,IEEE Access
A Noninvasive System for the Automatic Detection of Gliomas Based on Hybrid Features and PSO-KSVM.,IEEE Access
CarvingNet - Content-Guided Seam Carving Using Deep Convolution Neural Network.,IEEE Access
Common Criterion of Privacy Metrics and Parameters Analysis Based on Error Probability for Randomized Response.,IEEE Access
